Tabela gerada em:2020-04-21 10:04:24;;;;;;;;;;;;;
;;;;;;;;;;;;;
Listagem de produtos jp.di;;;;;;;;;;;;;
EAN;Ref. Fabricante;Designação;Preço Final;Stock;Unidade Negócio;Linha Produto;Família;Sub-Família;Categoria;Marca;Data modificação;Preço Unitário;Taxa
 8435099523840;POS58AU;Impressora térmica APPROX 58 mm. POS58AU;EUR 49,99 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 49,99 ;EUR 0,00 
 8435099523833;POS58MU;Impressora térmica APPROX 58 mm. POS58MU;EUR 29,99 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 29,99 ;EUR 0,00 
 8435099519423;POS80AM;Impressora térmica APPROX POS80AM;EUR 65,99 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 65,99 ;EUR 0,00 
 8435099519430;POS80AM3;Impressora térmica APPROX POS80AM3;EUR 76,99 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 76,99 ;EUR 0,00 
 8435099523758;POS80AM3WH;Impressora térmica APPROX POS80AM3WH;EUR 81,95 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 81,95 ;EUR 0,00 
 8435099522034;POS80WIFI;Impressora térmica APPROX POS80WIFI;EUR 85,90 ;Imediata;Periféricos;Impressoras;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 85,90 ;EUR 0,00 
 8435099523680;VFD01;Visor de cliente APPROX para TPV VFD01;EUR 42,90 ;Imediata;Periféricos;Acessorios;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 42,90 ;EUR 0,00 
 8435099523697;VFD02LCD;Visor de cliente APPROX para TPV VFD02LCD;EUR 89,90 ;Imediata;Periféricos;Acessorios;Sistemas de POS;;;APPROX;2020-04-21 06:06:45;EUR 89,90 ;EUR 0,00 
 6970100371994;W1818USIN;Smartwatch AMAZFIT VERGE LITE Grey;EUR 69,10 ;Imediata;Mobilidade;Wearables;SMARTWATCH;;;AMAZFIT;2020-04-21 06:06:54;EUR 69,10 ;EUR 0,00 
 6970100372007;W1818GL2N;Smartwatch AMAZFIT VERGE LITE White;EUR 69,10 ;Imediata;Mobilidade;Wearables;SMARTWATCH;;;AMAZFIT;2020-04-21 06:06:54;EUR 69,10 ;EUR 0,00 
 4718017406451;90PD02U1-M01970;PC ASUS GAMING DKT ROG Huracan G21CX RTX 2080 8GB i7-9700K 16GB 1TB+512GB SSD W10 2Y;EUR 1 772,38 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10;ASUS;2020-04-21 06:06:48;EUR 1 768,28 ;EUR 4,10 
 4718017406482;90PD02U1-M02010;PC ASUS GAMING DKT ROG Huracan G21CX RTX 2080 8GB i9-9900K 32GB 1TB+1TB SSD W10Pro64 2Y;EUR 2 126,05 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;ASUS;2020-04-21 06:06:48;EUR 2 121,95 ;EUR 4,10 
 0730143309899;100-100000025BOX;Processador AMD Ryzen 7 3800X 8 Cores 3.9GHz 4/32Mb AM4 ;EUR 317,95 ;Imediata;System Components;CPU;Desktop;;;AMD;2020-04-21 06:06:45;EUR 317,95 ;EUR 0,00 
 5031713071945;46606518;Toner OKI Preto Pro 8432WT;EUR 52,00 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:44;EUR 52,00 ;EUR 0,00 
 0193386796992;20QF001WPG;NB Lenovo ThinkPad X1 Yoga 14P Touch i5-8265U 8GB 256GB SSD Win10 Pro 3Y Depot;EUR 1 499,00 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 1 497,98 ;EUR 1,02 
 0193386800323;20QF0023PG;NB Lenovo ThinkPad X1 Yoga 14P Touch i7-8565U 16GB 512GB SSD Win10 Pro 3Y Depot;EUR 1 999,00 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 1 996,95 ;EUR 2,05 
 0619659163372;SDCZ430-016G-G46;Pen Drive SanDisk 16GB Ultra Fit USB 3.0;EUR 4,71 ;Imediata;Periféricos;Armazenamento;USB;USB;;SANDISK;2020-04-21 06:06:52;EUR 4,45 ;EUR 0,26 
 6970100372342;W1902TY2N;Smartwatch AMAZFIT GTR 47mm Stainless Steel;EUR 109,76 ;Imediata;Mobilidade;Wearables;SMARTWATCH;;;AMAZFIT;2020-04-21 06:06:45;EUR 109,76 ;EUR 0,00 
 6941059626893;MZB7878EU;"Smartphone XIAOMI Mi 9T 6.39\""FHD Snapdragon 730 6Gb/64Gb 20MP/48MP+8MP+13MP And.9 Flame Red";EUR 277,58 ;Imediata;Mobilidade;Smartphones;Smartphone;;;XIAOMI;2020-04-21 06:06:54;EUR 269,90 ;EUR 7,68 
 0193638450092;10RS003WPG;DT Lenovo ThinkCentre M920q i7-9700T 8GB 512GB SSD Win10 Pro 3Y Onsite;EUR 789,00 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;LENOVO;2020-04-21 06:06:45;EUR 786,95 ;EUR 2,05 
 0193638319771;10US00JCPG;DT Lenovo V530-22ICB AiO 21,5P Mtouch i5-9400T 8GB 256GB SSD Win10 Pro 1Y Onsite;EUR 699,00 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;LENOVO;2020-04-21 08:30:20;EUR 697,98 ;EUR 1,02 
 0193638314967;10UW00E0PG;DT Lenovo V530-24ICB AiO 23,8P Mtouch i5-9400T 8GB 256GB SSD Win10 Pro 1Y Onsite;EUR 769,00 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;LENOVO;2020-04-21 08:30:37;EUR 767,98 ;EUR 1,02 
 0193638005285;11AD0011PG;DT Lenovo ThinkCentre M90n-1 i5-8365U 8GB 512GB SSD Win10 Pro WLAN+BT 3Y Onsite;EUR 599,00 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;LENOVO;2020-04-21 06:06:45;EUR 596,95 ;EUR 2,05 
 0193638446347;10SJ003HPG;DT Lenovo ThinkCentre M920s SFF I5-9500 8GB 512GB SSD Win10 Pro 3Y Onsite;EUR 699,00 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;LENOVO;2020-04-21 06:06:45;EUR 696,95 ;EUR 2,05 
 4718017256377;90LM02Z3-B01170;Monitor Asus VA326HR 32P FHD (1920 x 1080) Curved Gaming monitor D-Sub/HDMI/TUV certified;EUR 221,82 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:44;EUR 221,82 ;EUR 0,00 
 4718017255097;90LM04I0-B01170;Monitor Asus TUF Gaming VG32VQ 32P WQHD (2560x1440) Curved DP/HDMI;EUR 395,65 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:45;EUR 395,65 ;EUR 0,00 
 4977766795685;TD4410DXX1;Impressora BROTHER Etiquetas e Talões Térmica Directa 104,1mm USB;EUR 241,75 ;Imediata;Periféricos;Impressoras;Térmicas;;;BROTHER;2020-04-21 06:06:53;EUR 241,75 ;EUR 0,00 
 4977766798259;TD4420DNXX1;Impressora BROTHER Etiquetas e Talões Térmica Directa 104,1mm USB/RJ45;EUR 358,75 ;Imediata;Periféricos;Impressoras;Térmicas;;;BROTHER;2020-04-21 06:06:53;EUR 358,75 ;EUR 0,00 
 0000000000000;24016SE;Toner Lexmark 24016SE E232, E33x, E34x c/Programa de Retorno 2,5k Pág.;EUR 81,63 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:43;EUR 81,63 ;EUR 0,00 
 5603583139751;DTFI9VP-H2009012;DT Tsunami Fortune VPRO (i5 9500-8GB-SSD480GB-Dvdrw-W10Pro);EUR 558,17 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:48;EUR 556,25 ;EUR 1,92 
 5603583139768;DTFI9VP-I3009012;DT Tsunami Fortune VPRO (i7 9700-16GB-SSD480GB-Dvdrw-W10Pro);EUR 717,07 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:48;EUR 715,15 ;EUR 1,92 
 4718017380515;90MB1150-M0EAY0;MB ASUS AMD X570 SK AM4 ROG STRIX X570-E GAMING USB3.2 M.2;EUR 268,95 ;Imediata;System Components;Motherboards;Desktop;ATI;;ASUS;2020-04-21 06:06:45;EUR 268,95 ;EUR 0,00 
 4718017271264;90-XB4000BA00060;MOCHILA ASUS NEREUS BACKPACK/  Black /16P /10 IN 1 / V2  ;EUR 19,51 ;Imediata;Periféricos;Acessorios;Portatil;Mochila;;ASUS;2020-04-21 06:06:45;EUR 19,51 ;EUR 0,00 
 4719072637224;9S7-16S211-039;"NB MSI PS63 8SC-039PT i7-8565U 32GB 1TB SSD 15.6\"" FHD GF GTX 1650 4G Win10H";EUR 1 408,34 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10;MSI;2020-04-21 06:06:45;EUR 1 404,24 ;EUR 4,10 
 0000000000000;P1058930-190;Kit Cutter Upgrade ZT420 - P1058930-190;EUR 523,26 ;Imediata;Periféricos;Acessorios;Impressoras;;;ZEBRA;2020-04-21 06:06:51;EUR 523,26 ;EUR 0,00 
 6924922200758;MUE4078RT;Candeeiro LED Xiaomi Yeelight Portátil;EUR 27,67 ;Imediata;SMARTHOME;Acessorios;;;;XIAOMI;2020-04-21 06:06:54;EUR 27,67 ;EUR 0,00 
 6970100371925;W1915OV1N;Smartwatch AMAZFIT BIP LITE Black;EUR 41,46 ;Imediata;Mobilidade;Wearables;SMARTWATCH;;;AMAZFIT;2020-04-21 06:06:54;EUR 41,46 ;EUR 0,00 
 5603583139805;MDTFI8-52601;Mini Desktop Tsunami Fortune (i7-8700T/8GB/NVM250GB/W10Pro);EUR 630,07 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:50;EUR 629,07 ;EUR 1,00 
 4719072668174;9S6-B92912-023;PC MSI GAMING DKT P100 9SE-023IB RTX2080Super8GB i9-9900KF 64GB 1TBSSD+4TB(2x2TB) W10Pro BRANCO 2yr;EUR 2 372,85 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;MSI;2020-04-21 06:06:45;EUR 2 365,35 ;EUR 7,50 
 6970244526045;ZJB4055CN;Mochila XIAOMI Mi Casual Azul;EUR 10,36 ;Imediata;Mobilidade;Acessorios;;Malas;;XIAOMI;2020-04-21 06:06:54;EUR 10,36 ;EUR 0,00 
 6970244526052;ZJB4056CN;Mochila XIAOMI Mi Casual Cinza;EUR 10,29 ;Imediata;Mobilidade;Acessorios;;Malas;;XIAOMI;2020-04-21 06:06:54;EUR 10,29 ;EUR 0,00 
 6970244526946;BZL4013TY;Recarga XIAOMI Mi rollerball Pen;EUR 2,07 ;Imediata;Periféricos;Acessorios;Outros;;;XIAOMI;2020-04-21 06:06:54;EUR 2,07 ;EUR 0,00 
 6970244527462;JGQ4005TY;Adaptador XIAOMI Mi USB Type-C p/VGA e Gigabit Ethernet;EUR 33,99 ;Imediata;Mobilidade;Acessorios;;;;XIAOMI;2020-04-21 06:06:54;EUR 33,99 ;EUR 0,00 
 6970740901049;DMU4016RT;Óculos p/ computador XIAOMI TS preto;EUR 17,27 ;Imediata;Periféricos;Acessorios;;;;XIAOMI;2020-04-21 06:06:54;EUR 17,27 ;EUR 0,00 
 6934177703249;BEV4147GL;Kit Bateria para XIAOMI Mi Drone Mini;EUR 15,44 ;Imediata;Mobilidade;Conectáveis;Drones;;;XIAOMI;2020-04-21 06:06:54;EUR 15,44 ;EUR 0,00 
 6934177703256;BEV4148GL;Hélices p/ XIAOMI Mi Drone Mini;EUR 5,40 ;Imediata;Mobilidade;Conectáveis;Drones;;;XIAOMI;2020-04-21 06:06:54;EUR 5,40 ;EUR 0,00 
 6934177703263;BEV4149GL;Resguardos p/ XIAOMI Mi Drone Mini;EUR 5,40 ;Imediata;Mobilidade;Conectáveis;Drones;;;XIAOMI;2020-04-21 06:06:54;EUR 5,40 ;EUR 0,00 
 6934177705748;ZBW4444GL;Auricular Mi Bluetooth Headset Mini (White);EUR 11,75 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Auscultadores;;;XIAOMI;2020-04-21 06:06:54;EUR 11,75 ;EUR 0,00 
 6934177706080;ZJB4142GL;Mochila Mi Urban Preto;EUR 34,54 ;Imediata;Mobilidade;Acessorios;;Malas;;XIAOMI;2020-04-21 06:06:54;EUR 34,54 ;EUR 0,00 
 6934177707162;GDS4104GL;Carregador de carro XIAOMI Mi Car Pro;EUR 10,36 ;Imediata;Mobilidade;Acessorios;;;;XIAOMI;2020-04-21 06:06:54;EUR 10,36 ;EUR 0,00 
 4718009157873;MCPPRO;Combo MARS GAMING 3em1 -Rato 9800DPI RGB + Tapete Rato XL + Headset 7.1 - MCPPRO;EUR 30,38 ;Imediata;Periféricos;Teclados e Ratos;Ratos;;;MARS GAMING;2020-04-21 06:06:50;EUR 30,38 ;EUR 0,00 
 4718009158580;MM218PINK;Rato MARS GAMING, 10000DPI, Pink Edition Mecanical Switches -MM218PINK;EUR 15,14 ;Imediata;Periféricos;Teclados e Ratos;Ratos;;;MARS GAMING;2020-04-21 06:06:50;EUR 15,14 ;EUR 0,00 
 5600373302227;BAL040;Balança DDIGITAL VW15/30 15Kg/5Gr 30Kg /10Gr Rs232 c/Bat + Coluna;EUR 174,90 ;Imediata;Periféricos;Acessorios;Sistemas de POS;BALANCAS;;DDIGITAL;2020-04-21 06:06:46;EUR 174,90 ;EUR 0,00 
 0000000000000;71B2XK0;Toner LEXMARK Preto CS517de/CX517de Capac. Extra c/Programa de Retorno ;EUR 91,99 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 91,99 ;EUR 0,00 
 0734646097161;C540X74G;Kit de Imagem LEXMARK Preto e Cor C54x, X54x - C540X74G;EUR 239,63 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:47;EUR 239,63 ;EUR 0,00 
 0000000000000;32C1238;Impressora Multifunções Lexmark Color XC9235dxe;EUR 3 054,20 ;Imediata;Periféricos;Multifunções;Laser Cores;A4;;LEXMARK;2020-04-21 06:06:44;EUR 3 044,20 ;EUR 10,00 
 0193905785834;7PF05EA;PC HP EliteDesk 800 G5 SFF i5-9500, 8GB, 1TB HDD, Win10 Pro 64bit, 3yr Wty;EUR 603,10 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 599,00 ;EUR 4,10 
 0193905783397;7PF07EA;PC HP EliteDesk 800 G5 SFF i5-9500, 8GB, 256GB SSD, Win10 Pro 64bit, 3yr Wty;EUR 600,02 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 599,00 ;EUR 1,02 
 0193905782925;7PF50EA;PC HP EliteDesk 800 G5 DM i5-9500, 8GB, 256GB SSD, Win10 Pro 64bit, 3yr Wty;EUR 600,02 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 599,00 ;EUR 1,02 
 5031713071129;46861308;Toner OKI Preto 10.000 Pág.;EUR 59,01 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:44;EUR 59,01 ;EUR 0,00 
 5031713071211;47095701;Toner OKI Amarelo C824/C834/C844 5.000 Pág. ;EUR 124,68 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:44;EUR 124,68 ;EUR 0,00 
 5031713071228;47095702;Toner OKI Magenta C824/C834/C844 5.000 Pág. ;EUR 124,94 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:44;EUR 124,94 ;EUR 0,00 
 0193905782901;7PF29EA;PC HP ProOne 600 G5 AiO 21.5P Non-Touch, i5-9500, 8GB, 256GB SSD, DVD+/-RW, W10P6 64bit, 3YrWty;EUR 700,02 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 699,00 ;EUR 1,02 
 0193905786220;7PF30EA;PC HP ProOne 600 G5 AiO 21.5P Touch , i5-9500, 8GB, 256GB SSD, DVD+/-RW, W10P6 64bit, 3YrWty;EUR 750,02 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 749,00 ;EUR 1,02 
 0193905771004;7AB96EA;PC HP EliteOne 800 G5, 23.8P AiO, i5-9500 16GB, 512GB SSD, DVD-RW, W10 Pro 64bit, 3 YrWty;EUR 1 001,05 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 999,00 ;EUR 2,05 
 0193905771219;7EM18EA;PC HP ProDesk 400G5 DM i5-9500T, 8GB, 256GB M.2 PCIe, Win10 Pro 64bit, 1yr Wty;EUR 500,02 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 499,00 ;EUR 1,02 
 0193905771479;7EM21EA;PC HP ProOne 440 G5 AiO 23,8P Non-Touch, i5-9500T, 8GB, 256GB SSD, DVD+/-RW, W10P 64bit, 1YrWty;EUR 650,02 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 649,00 ;EUR 1,02 
 0193905771325;7EM55EA;PC HP ProOne 400 G5 AiO 20P Non-Touch, i5-9500T, 8GB, 256GB SSD, DVD+/-RW, W10P 64bit, 1YrWty;EUR 620,02 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 619,00 ;EUR 1,02 
 0194441365726;8BY35EA;PC HP ProOne 440 G5 AiO 23,8P Touch, i5-9500T, 8GB, 256GB M.2 PCIe, DVD+/-RW, W10P 64bit, 1YrWty;EUR 716,02 ;Imediata;Computer Systems;Desktops;All-in-One;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 715,00 ;EUR 1,02 
 0193424907533;5YR89AA;"Monitor HP V194 18,5\"" ";EUR 70,00 ;Imediata;Periféricos;Monitores;Profissional;;;HP;2020-04-21 06:06:44;EUR 70,00 ;EUR 0,00 
 0193905847143;7KN65EA;"NB HP EliteBook x360 1040 G6 14\"" FHD i7-8565U 16GB 512GB PCIe Win10 Pro 64 3Yr";EUR 1 351,05 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10P;HP;2020-04-21 06:06:44;EUR 1 349,00 ;EUR 2,05 
 0000000000000;7YM40EA;"Tablet HP Elite x2 G4 13\"" i5-8265U 8GB 256GB PCIe Teclado e Capa em pele Win10 Pro64 3Yr";EUR 1 350,02 ;Imediata;Computer Systems;Portáteis;Hibridos;;;HP;2020-04-21 06:06:44;EUR 1 349,00 ;EUR 1,02 
 5603209003411;340W;Suporte Tecto NAPOFIX projector 340 branco;EUR 14,06 ;Imediata;Periféricos;Acessorios;Suportes;;;NAPOFIX;2020-04-21 06:06:51;EUR 14,06 ;EUR 0,00 
 0193638142263;20QV000XPG;NB Lenovo ThinkPad X1 Extreme 2Gen 15,6 UHD I7-9750H 32GB 1TB SSD GTX1650 4G Win10 Pro 3Y Depot;EUR 2 299,00 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 2 294,90 ;EUR 4,10 
 5603583139911;DTFI9-H2008012;DT Tsunami Fortune (i5 9500-8GB-SSD240GB-Dvdrw-W10Pro);EUR 480,21 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:48;EUR 479,25 ;EUR 0,96 
 5603583139928;DTFI9-H2009012;DT Tsunami Fortune (i5 9500-8GB-SSD480GB-Dvdrw-W10Pro);EUR 496,17 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:48;EUR 494,25 ;EUR 1,92 
 5603583139935;DTFI9-H3009012;DT Tsunami Fortune (i5 9500-16GB-SSD480GB-DVDRW-W10Pro);EUR 526,17 ;Imediata;Computer Systems;Desktops;MT;;PWINS_W10P;TSUNAMI;2020-04-21 06:06:48;EUR 524,25 ;EUR 1,92 
 4718017055840;90MS01E1-M00690 ;PC Asus VIVOPC  PB60-BP069MC  Pent. G5400T-4GB DDR4-SSD M.2 128GB-HD Graphics 610- s/SO;EUR 277,36 ;Imediata;Computer Systems;Desktops;SFF;;PWINS_W10P;ASUS;2020-04-21 06:06:45;EUR 277,36 ;EUR 0,00 
 0193638411437;30CY0025PG;WS Lenovo ThinkStation P330 i7-9700 16GB 512GB SSD Win10 Pro 3Y Onsite;EUR 889,00 ;Imediata;Computer Systems;Workstations;Workstation;;PWINS_W10P;LENOVO;2020-04-21 06:06:44;EUR 886,95 ;EUR 2,05 
 6935364087913;TP7051A24EU;"Smartphone TP-Link Neffos C7s 5,45\"" HD+ 1440 x 720, 16GB+2GB 5MP/8MP Grey";EUR 55,28 ;Imediata;Mobilidade;Smartphones;Smartphone;;;NEFFOS;2020-04-21 06:06:53;EUR 53,36 ;EUR 1,92 
 6935364087975;TP7051A84EU;"Smartphone TP-Link Neffos C7s 5,45\"" HD+ 1440 x 720, 16GB+2GB 5MP/8MP Red";EUR 55,28 ;Imediata;Mobilidade;Smartphones;Smartphone;;;NEFFOS;2020-04-21 06:06:53;EUR 53,36 ;EUR 1,92 
 4719072520120;912-V809-2638;VGA MSI GT 1030 AERO ITX 2GD4 OC - 2GB, 1 DVI-D/ 1 HDMI;EUR 69,17 ;Imediata;System Components;Placas Gráficas;Consumo;NVIDIA;;MSI;2020-04-21 06:06:45;EUR 69,17 ;EUR 0,00 
 4718017422673;90YV0DG2-M0NA00;VGA ASUS RTX2060 SUPER ROG-STRIX 8G GAMING, 8GB GDDR6, 1xUSB Type C, 2xHDMI, 2xDP;EUR 389,99 ;Imediata;System Components;Placas Gráficas;Consumo;NVIDIA;;ASUS;2020-04-21 06:06:45;EUR 389,99 ;EUR 0,00 
 6935364087531;X20-SP-G;TP Link Neffos Tempered Glass Screen Protector for X20;EUR 6,80 ;Imediata;Mobilidade;Acessorios;Smartphone;;;NEFFOS;2020-04-21 06:06:54;EUR 6,80 ;EUR 0,00 
 6935364087869;C7 Lite-PC-T;TP Link Neffos Well designed and full protection case for C7 Lite;EUR 6,80 ;Imediata;Mobilidade;Acessorios;Smartphone;;;NEFFOS;2020-04-21 06:06:47;EUR 6,80 ;EUR 0,00 
 6935364087876;C7s-PC-T;TP Link Neffos Well designed and full protection case for C7s;EUR 6,80 ;Imediata;Mobilidade;Acessorios;Smartphone;;;NEFFOS;2020-04-21 06:06:47;EUR 6,80 ;EUR 0,00 
 0000000000000;KIT_TP7031A71EU+CAPA;Bundle Smartphone Neffos C5 Plus Blue + OFERTA Capa C5PLUS-PC-T;EUR 39,02 ;Imediata;Mobilidade;Smartphones;Smartphone;;;NEFFOS;2020-04-21 09:34:45;EUR 37,10 ;EUR 1,92 
 0765441631687;TED416G2400C16-S01;Dimm SO Team Group Elite 16GB DDR4 2400Mhz CL16 1.2v;EUR 55,67 ;Imediata;System Components;Memórias;Portatil;;;Team Group;2020-04-21 06:06:53;EUR 55,67 ;EUR 0,00 
 4718017296779;90LM04Z0-B01370;Monitor Asus TUF Gaming VG27BQ 27P WQHD (2560x1440) 0.4ms 155Hz HDR10;EUR 363,35 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:45;EUR 363,35 ;EUR 0,00 
 4718017296762;90LM0500-B01370;Monitor Asus TUF Gaming VG27AQ 27P WQHD (2560x1440) IPS 155Hz 1ms HDR10 ;EUR 457,92 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:45;EUR 457,92 ;EUR 0,00 
 5056244901141;KL1171S5AFS-20POR;Software Kaspersky Anti-Virus  2020 1 User 1 Ano BOX;EUR 13,41 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 13,41 ;EUR 0,00 
 5056244901158;KL1171S5CFR-20POR;Software Kaspersky Anti-Virus  2020 3 User Renewal 1 Ano BOX;EUR 13,41 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 13,41 ;EUR 0,00 
 5056244901165;KL1171S5CFS-20POR;Software Kaspersky Anti-Virus  2020 3 User 1 Ano BOX;EUR 18,77 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 18,77 ;EUR 0,00 
 5056244901172;KL1939S5AFS-20POR;Software Kaspersky Internet Security 2020 MD 1 User 1 Ano BOX;EUR 16,08 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 16,08 ;EUR 0,00 
 5056244901189;KL1939S5CFR-20POR;Software Kaspersky Internet Security 2020 MD 3 User Renewal 1 Ano BOX;EUR 21,45 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 21,45 ;EUR 0,00 
 5056244901196;KL1939S5CFS-20POR;Software Kaspersky Internet Security 2020 MD 3 User 1 Ano BOX;EUR 26,83 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 26,83 ;EUR 0,00 
 5056244901202;KL1939S5EFS-20POR;Software Kaspersky Internet Security 2020 MD 5 User 1 Ano BOX;EUR 37,57 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 37,57 ;EUR 0,00 
 5056244901219;KL1949S5CFS-20POR;Software Kaspersky Total Security 2020 3 User 1 Ano BOX;EUR 26,83 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 26,83 ;EUR 0,00 
 5056244901226;KL1949S5EFS-20POR;Software Kaspersky Total Security 2020 5 User 1 Ano BOX;EUR 32,20 ;Imediata;Software;Retail;Segurança;INTRNETSEC;;Kaspersky;2020-04-21 06:06:49;EUR 32,20 ;EUR 0,00 
 8806098502523;43UM751C0ZA.AEU;"HTV LG LED 43\"" UHD IPS 4K HDR10 SMART TV WEBOS SLIM - 43UM751C0ZA.AEU";EUR 374,74 ;Imediata;Consumer Electronics;Televisão;4K;Flat;;LG;2020-04-21 06:06:44;EUR 374,74 ;EUR 0,00 
 0193638040347;20N6001FPG;NB Lenovo ThinkPad P53S 15,6P FHD I7-8565U 8GB 512GB Nvidia P520 Win10 Pro 3Y Depot;EUR 1 189,00 ;Imediata;Computer Systems;Portáteis;Workstation;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 1 186,95 ;EUR 2,05 
 0193638038863;20N6001MPG;NB Lenovo ThinkPad P53S 15,6P FHD i7-8565U 16GB 512GB Nvidia P520 Win10 Pro 3Y Depot;EUR 1 329,00 ;Imediata;Computer Systems;Portáteis;Workstation;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 1 326,95 ;EUR 2,05 
 0193386953067;20QT000PPG;NB Lenovo ThinkPad P1 Gen2 15,6P FHD i7-9750H 16GB 512GB Nvidia T1000 Win10 Pro 3Y Depot;EUR 1 699,00 ;Imediata;Computer Systems;Portáteis;Workstation;;PWINS_W10P;LENOVO;2020-04-21 06:06:43;EUR 1 696,95 ;EUR 2,05 
